hotel_name,url,rate,description,latitude,longitude
hotelF1 Nîmes Ouest,https://www.booking.com/hotel/fr/hotelf1-nimes-ouest.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ApLEraMGwAIB0gIkMTdiMTYyOWEtODBiZC00YTkwLWFhY2EtZjVlYzM2MGNiOWIy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=347558c9b6260074&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,6.3," L'hotelF1 Nîmes Ouest est situé à Nîmes, à 44 km de Montpellier et à 40 km d'Avignon.
  L'hotelF1 Nîmes Ouest est situé à Nîmes, à 44 km de Montpellier et à 40 km d'Avignon.
",43.815334,4.344052
Novotel Atria Nimes Centre,https://www.booking.com/hotel/fr/atria-nimes-centre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ApLEraMGwAIB0gIkMTdiMTYyOWEtODBiZC00YTkwLWFhY2EtZjVlYzM2MGNiOWIy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=347558c9b6260074&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,7.7, ,43.83542065,4.36340421
HÔTEL C SUITES chambres spacieuses,https://www.booking.com/hotel/fr/c-suites.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ApLEraMGwAIB0gIkMTdiMTYyOWEtODBiZC00YTkwLWFhY2EtZjVlYzM2MGNiOWIy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=347558c9b6260074&srepoch=1684759059&from=searchresults,7.2," Le complexe hôtelier urbain C Suites se situe à Nîmes, à seulement 3 km des arènes. Cet hôtel entièrement rénové vous accueille dans un parc arboré de 1 hectare avec une piscine extérieure, un court de tennis et un terrain de pétanque.
  Le complexe hôtelier urbain C Suites se situe à Nîmes, à seulement 3 km des arènes. Cet hôtel entièrement rénové vous accueille dans un parc arboré de 1 hectare avec une piscine extérieure, un court de tennis et un terrain de pétanque.
",43.815377,4.345905
Hôtel & Spa Vatel,https://www.booking.com/hotel/fr/vatel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ApLEraMGwAIB0gIkMTdiMTYyOWEtODBiZC00YTkwLWFhY2EtZjVlYzM2MGNiOWIy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=347558c9b6260074&srepoch=1684759059&from=searchresults,8.3," L’Hôtel & Spa Vatel vous accueille à 10 minutes de route du centre-ville de Nîmes et à 15 km de l’aéroport de Nîmes Alès Camargue Cévennes. Ce complexe hôtelier 4 étoiles propose un accès gratuit au spa et à la salle de sport, où vous profiterez notamment d’une piscine intérieure chauffée et d’un bain à remous.
  L’Hôtel & Spa Vatel vous accueille à 10 minutes de route du centre-ville de Nîmes et à 15 km de l’aéroport de Nîmes Alès Camargue Cévennes. Ce complexe hôtelier 4 étoiles propose un accès gratuit au spa et à la salle de sport, où vous profiterez notamment d’une piscine intérieure chauffée et d’un bain à remous.
",43.82057675,4.31912698
Appart'City Classic Nîmes,https://www.booking.com/hotel/fr/appart-city-nimes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ApLEraMGwAIB0gIkMTdiMTYyOWEtODBiZC00YTkwLWFhY2EtZjVlYzM2MGNiOWIy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=347558c9b6260074&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,6.9," L’Appart'City Nîmes est situé à Nîmes, à 500 mètres du centre sportif et parc des expositions Le Parnasse, ainsi qu’à 20 minutes à pied des arènes de Nîmes et de la gare TGV.
  L’Appart'City Nîmes est situé à Nîmes, à 500 mètres du centre sportif et parc des expositions Le Parnasse, ainsi qu’à 20 minutes à pied des arènes de Nîmes et de la gare TGV.
",43.82158549,4.3645978
Twenty's Business Flats Nîmes Trigone,https://www.booking.com/hotel/fr/twenty-campus-nimes-trigone.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ApLEraMGwAIB0gIkMTdiMTYyOWEtODBiZC00YTkwLWFhY2EtZjVlYzM2MGNiOWIy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=347558c9b6260074&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,8.2," Situé à Nîmes, le Twenty's Business Flats Nîmes Trigone propose un hébergement à 13 km du parc des expositions et à 34 km de l'amphithéâtre d'Arles. Vous bénéficierez gratuitement d'une connexion Wi-Fi dans l'ensemble des locaux et d'un parking privé. Un parking est disponible sur place.
  Situé à Nîmes, le Twenty's Business Flats Nîmes Trigone propose un hébergement à 13 km du parc des expositions et à 34 km de l'amphithéâtre d'Arles. Vous bénéficierez gratuitement d'une connexion Wi-Fi dans l'ensemble des locaux et d'un parking privé. Un parking est disponible sur place.
",43.831504,4.367797
Kyriad Nîmes Ouest A9,https://www.booking.com/hotel/fr/kyriad-na-r-mes-ouest.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ApLEraMGwAIB0gIkMTdiMTYyOWEtODBiZC00YTkwLWFhY2EtZjVlYzM2MGNiOWIy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=347558c9b6260074&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,7.5," Idéalement situé à 10 minutes en voiture du centre de Nîmes et à 2 km de la sortie 25 de l’autoroute A9, l’établissement 3 étoiles Kyriad Nîmes Ouest propose une connexion Wi-Fi à 20 Mb/s gratuite et des coins salon extérieurs.
  Idéalement situé à 10 minutes en voiture du centre de Nîmes et à 2 km de la sortie 25 de l’autoroute A9, l’établissement 3 étoiles Kyriad Nîmes Ouest propose une connexion Wi-Fi à 20 Mb/s gratuite et des coins salon extérieurs.
",43.81470735,4.3448326
Best Western Marquis de la Baume,https://www.booking.com/hotel/fr/ha-tel-la-baume.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ApLEraMGwAIB0gIkMTdiMTYyOWEtODBiZC00YTkwLWFhY2EtZjVlYzM2MGNiOWIy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=347558c9b6260074&srepoch=1684759059&from=searchresults,7.9," Situé dans le centre de la ville historique de Nîmes, le Best Western Marquis de la Baume occupe une maison de ville du XVIIe siècle, à seulement 3,7 km du parc des expositions de Nîmes et à 650 mètres des arènes. Une connexion est accessible gratuitement.
  Situé dans le centre de la ville historique de Nîmes, le Best Western Marquis de la Baume occupe une maison de ville du XVIIe siècle, à seulement 3,7 km du parc des expositions de Nîmes et à 650 mètres des arènes. Une connexion est accessible gratuitement.
",43.83959476,4.3610841
Royal Hôtel,https://www.booking.com/hotel/fr/royal.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ApLEraMGwAIB0gIkMTdiMTYyOWEtODBiZC00YTkwLWFhY2EtZjVlYzM2MGNiOWIy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=347558c9b6260074&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,8.2," Situé au cœur de Nîmes, le Royal Hôtel dispose d'un restaurant sur place, La Bodéguita, qui s'ouvre sur la place Assas. L'hôtel se trouve à moins de 3 minutes à pied du temple Maison Carrée et de la galerie d'art moderne Carré d'Art. Une connexion Wi-Fi est disponible gratuitement.
  Situé au cœur de Nîmes, le Royal Hôtel dispose d'un restaurant sur place, La Bodéguita, qui s'ouvre sur la place Assas. L'hôtel se trouve à moins de 3 minutes à pied du temple Maison Carrée et de la galerie d'art moderne Carré d'Art. Une connexion Wi-Fi est disponible gratuitement.
",43.8388151,4.35481846
Appart'City Collection Nîmes Arènes,https://www.booking.com/hotel/fr/appart-39-city-nimes.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9uw65tZXNIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4ApLEraMGwAIB0gIkMTdiMTYyOWEtODBiZC00YTkwLWFhY2EtZjVlYzM2MGNiOWIy2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=347558c9b6260074&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,8.6," L'Appart'City Confort Nîmes Arenes est situé dans le centre historique de Nîmes, à 1 minute à pied des arènes, à 300 mètres de la gare et à proximité d'un parking public souterrain. La connexion Wi-Fi est gratuite.
  L'Appart'City Confort Nîmes Arenes est situé dans le centre historique de Nîmes, à 1 minute à pied des arènes, à 300 mètres de la gare et à proximité d'un parking public souterrain. La connexion Wi-Fi est gratuite.
",43.83387353,4.36143396
Hôtel Des Arts-Bastille,https://www.booking.com/hotel/fr/hotel-des-arts-bastille.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ1MThkZTczZC05NjMxLTQ0MjMtYWJhZi1mZjAyYzQ2ZmM5NzDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=9d0058c91a2b014e&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,8.0," L'Hôtel des Arts-Bastille se situe à Paris, dans le quartier de Charonne. La Bastille et le quartier tendance du Marais sont à 15 minutes de marche. L'établissement propose des chambres modernes et insonorisées. Ces hébergements raffinés sont décorés par des artistes locaux et dotés d'une connexion Wi-Fi haut débit gratuite.
  L'Hôtel des Arts-Bastille se situe à Paris, dans le quartier de Charonne. La Bastille et le quartier tendance du Marais sont à 15 minutes de marche. L'établissement propose des chambres modernes et insonorisées. Ces hébergements raffinés sont décorés par des artistes locaux et dotés d'une connexion Wi-Fi haut débit gratuite.
",48.8540223,2.38201015
Lodge In,https://www.booking.com/hotel/fr/lodge-in-mis.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ1MThkZTczZC05NjMxLTQ0MjMtYWJhZi1mZjAyYzQ2ZmM5NzDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=9d0058c91a2b014e&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,7.0," Situé dans le 13ème arrondissement de Paris, le Lodge In propose un hébergement avec connexion Wi-Fi gratuite accessible dans tout l'établissement, à seulement 2 km de la Bibliothèque nationale de France et à 2,6 km de l'AccorHotels Arena.
  Situé dans le 13ème arrondissement de Paris, le Lodge In propose un hébergement avec connexion Wi-Fi gratuite accessible dans tout l'établissement, à seulement 2 km de la Bibliothèque nationale de France et à 2,6 km de l'AccorHotels Arena.
",48.82093542,2.37515777
Hotel Eiffel Blomet,https://www.booking.com/hotel/fr/eiffel-blomet.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ1MThkZTczZC05NjMxLTQ0MjMtYWJhZi1mZjAyYzQ2ZmM5NzDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=9d0058c91a2b014e&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,8.7," Doté d'une piscine, d'un sauna et d'un hammam, l'Hotel Eiffel Blomet est situé dans le 15ème arrondissement de Paris, à 1,6 km du parc des expositions de Paris Expo-Porte de Versailles. Vous pourrez profiter du bar sur place.
  Doté d'une piscine, d'un sauna et d'un hammam, l'Hotel Eiffel Blomet est situé dans le 15ème arrondissement de Paris, à 1,6 km du parc des expositions de Paris Expo-Porte de Versailles. Vous pourrez profiter du bar sur place.
",48.84179001,2.30217602
Cozy studio for 4 people - Opera,https://www.booking.com/hotel/fr/cozy-studio-for-4-people-opera.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ1MThkZTczZC05NjMxLTQ0MjMtYWJhZi1mZjAyYzQ2ZmM5NzDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=9d0058c91a2b014e&srepoch=1684759059&from=searchresults,, ,48.871795,2.344371
Best Western Plus 61 Paris Nation Hotel,https://www.booking.com/hotel/fr/best-western-premier-61-paris-nation-hotel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ1MThkZTczZC05NjMxLTQ0MjMtYWJhZi1mZjAyYzQ2ZmM5NzDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=9d0058c91a2b014e&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,7.6," Le Best Western Plus 61 Paris Nation Hotel se trouve à seulement 2 minutes à pied de la place de la Nation et à 15 minutes de marche du bois de Vincennes. Décoré dans un style rétro-chic des années 1960, cet hôtel propose des chambres insonorisées avec connexion Wi-Fi gratuite. Certains hébergements offrent une vue sur la cour de l'hôtel.
  Le Best Western Plus 61 Paris Nation Hotel se trouve à seulement 2 minutes à pied de la place de la Nation et à 15 minutes de marche du bois de Vincennes. Décoré dans un style rétro-chic des années 1960, cet hôtel propose des chambres insonorisées avec connexion Wi-Fi gratuite. Certains hébergements offrent une vue sur la cour de l'hôtel.
",48.84650926,2.41023235
Studio Saint-Placide,https://www.booking.com/hotel/fr/studio-saint-placide.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ1MThkZTczZC05NjMxLTQ0MjMtYWJhZi1mZjAyYzQ2ZmM5NzDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=9d0058c91a2b014e&srepoch=1684759059&from=searchresults,8.1, ,48.8481497,2.326653
Hotel CIS Paris Kellermann,https://www.booking.com/hotel/fr/ra-c-sidence-cisp-kellermann.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ1MThkZTczZC05NjMxLTQ0MjMtYWJhZi1mZjAyYzQ2ZmM5NzDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=9d0058c91a2b014e&srepoch=1684759059&from=searchresults,7.3," Situé à 300 mètres de la porte d'Italie et à 15 minutes à pied du parc Montsouris, l'Hotel CIS Paris Kellermann propose des chambres avec une petite salle de bains privative (de style cabine). Une connexion Wi-Fi est disponible gratuitement dans les parties communes et dans les chambres. Vous pourrez vous garer dans un parking privé gratuit (sous réserve de disponibilité), qui n'est pas surveillé par un système de vidéosurveillance.
  Situé à 300 mètres de la porte d'Italie et à 15 minutes à pied du parc Montsouris, l'Hotel CIS Paris Kellermann propose des chambres avec une petite salle de bains privative (de style cabine). Une connexion Wi-Fi est disponible gratuitement dans les parties communes et dans les chambres. Vous pourrez vous garer dans un parking privé gratuit (sous réserve de disponibilité), qui n'est pas surveillé par un système de vidéosurveillance.
",48.8198278,2.3566896
296-Suite Ponceau,https://www.booking.com/hotel/fr/296-suite-ponceau.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ1MThkZTczZC05NjMxLTQ0MjMtYWJhZi1mZjAyYzQ2ZmM5NzDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=9d0058c91a2b014e&srepoch=1684759059&from=searchresults,," Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, le 296-Suite Ponceau est un hébergement situé au cœur de Paris, à seulement 1,1 km du centre Pompidou et à 1,3 km de la station de métro Gare de l'Est. Il se trouve à 1,4 km de la gare de l'Est et dispose d'une réception ouverte 24h/24.
  Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, le 296-Suite Ponceau est un hébergement situé au cœur de Paris, à seulement 1,1 km du centre Pompidou et à 1,3 km de la station de métro Gare de l'Est. Il se trouve à 1,4 km de la gare de l'Est et dispose d'une réception ouverte 24h/24.
",48.8667488,2.3515799
Motel One Paris-Porte Dorée,https://www.booking.com/hotel/fr/motel-one-paris-porte-doree.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ1MThkZTczZC05NjMxLTQ0MjMtYWJhZi1mZjAyYzQ2ZmM5NzDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=9d0058c91a2b014e&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,8.7," Situé à Paris, dans le 12ème arrondissement, le Motel One Paris-Porte Dorée dispose d'un bar et d'un jardin. Vous serez à 6 minutes à pied de la station de métro Porte Dorée, à 4 km de l'opéra Bastille et à 6 km de la cathédrale Notre-Dame.
  Situé à Paris, dans le 12ème arrondissement, le Motel One Paris-Porte Dorée dispose d'un bar et d'un jardin. Vous serez à 6 minutes à pied de la station de métro Porte Dorée, à 4 km de l'opéra Bastille et à 6 km de la cathédrale Notre-Dame.
",48.834942,2.410246
Nice accommodation for 2 people in La Villette,https://www.booking.com/hotel/fr/nice-accommodation-for-2-people-in-la-villette-paris.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ1MThkZTczZC05NjMxLTQ0MjMtYWJhZi1mZjAyYzQ2ZmM5NzDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=9d0058c91a2b014e&srepoch=1684759059&from=searchresults,," Le Nice accommodation for 2 people in La Villette est situé dans le 19ème arrondissement. Vous séjournerez à 1,4 km de la gare du Nord, à 1,5 km de la station de métro Gare de l'Est et de la gare de l'Est. Vous séjournerez à 1,4 km de la station de métro Gare du Nord et bénéficierez d'une connexion Wi-Fi gratuite dans l'ensemble des locaux.
  Le Nice accommodation for 2 people in La Villette est situé dans le 19ème arrondissement. Vous séjournerez à 1,4 km de la gare du Nord, à 1,5 km de la station de métro Gare de l'Est et de la gare de l'Est. Vous séjournerez à 1,4 km de la station de métro Gare du Nord et bénéficierez d'une connexion Wi-Fi gratuite dans l'ensemble des locaux.
",48.886,2.367307
Hôtel de Bordeaux,https://www.booking.com/hotel/fr/de-bordeaux-paris.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ1MThkZTczZC05NjMxLTQ0MjMtYWJhZi1mZjAyYzQ2ZmM5NzDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=9d0058c91a2b014e&srepoch=1684759059&from=searchresults,7.9," Situé à quelques pas de la basilique du Sacré-Cœur, non loin des célèbres Galeries Lafayette, l'Hôtel de Bordeaux vous propose des hébergements modernes.
  Situé à quelques pas de la basilique du Sacré-Cœur, non loin des célèbres Galeries Lafayette, l'Hôtel de Bordeaux vous propose des hébergements modernes.
",48.87473811,2.35572852
Hotel Nation Montmartre,https://www.booking.com/hotel/fr/nation-montmartre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ1MThkZTczZC05NjMxLTQ0MjMtYWJhZi1mZjAyYzQ2ZmM5NzDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9d0058c91a2b014e&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,7.0," Le Nation Montmartre est situé dans le nord de Paris, à seulement 5 minutes à pied du Sacré-Cœur et de la gare du Nord. L'hôtel est installé à 15 minutes à pied du Moulin Rouge. Il se trouve en face de la station de métro Barbes-Rochechouart, qui offre un accès direct à la ville.
  Le Nation Montmartre est situé dans le nord de Paris, à seulement 5 minutes à pied du Sacré-Cœur et de la gare du Nord. L'hôtel est installé à 15 minutes à pied du Moulin Rouge. Il se trouve en face de la station de métro Barbes-Rochechouart, qui offre un accès direct à la ville.
",48.88437583,2.34902233
Charmant 2pièces Pied Montmartre,https://www.booking.com/hotel/fr/charmant-2pieces-pied-montmartre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ1MThkZTczZC05NjMxLTQ0MjMtYWJhZi1mZjAyYzQ2ZmM5NzDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=9d0058c91a2b014e&srepoch=1684759059&from=searchresults,," Le Charmant 2pièces Pied Montmartre est situé à Paris. Vous bénéficierez d'une connexion Wi-Fi gratuite dans l'ensemble des locaux. 
  Le Charmant 2pièces Pied Montmartre est situé à Paris. Vous bénéficierez d'une connexion Wi-Fi gratuite dans l'ensemble des locaux. 
",48.894546,2.3457222
COZY ROOM WITH A WONDERFUL VIEW FROM THE BALCONY,https://www.booking.com/hotel/fr/cozy-room-with-a-wonderful-view-from-the-balcony.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ1MThkZTczZC05NjMxLTQ0MjMtYWJhZi1mZjAyYzQ2ZmM5NzDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=9d0058c91a2b014e&srepoch=1684759059&from=searchresults,," Situé à Paris, à 400 mètres de l'opéra Bastille, à moins de 1 km de Paris-Gare-de-Lyon et à 2,3 km du centre Pompidou, le COZY ROOM WITH A WONDERFUL VIEW FROM THE BALCON propose un hébergement avec un balcon et une connexion Wi-Fi gratuite. Cet appartement se trouve à 3,2 km de la station de métro Gare de l'Est et à 3,4 km de la gare de l'Est.
  Situé à Paris, à 400 mètres de l'opéra Bastille, à moins de 1 km de Paris-Gare-de-Lyon et à 2,3 km du centre Pompidou, le COZY ROOM WITH A WONDERFUL VIEW FROM THE BALCON propose un hébergement avec un balcon et une connexion Wi-Fi gratuite. Cet appartement se trouve à 3,2 km de la station de métro Gare de l'Est et à 3,4 km de la gare de l'Est.
",48.8506716,2.3692864
Hotel Armoni Paris,https://www.booking.com/hotel/fr/armoni-paris.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9wYXJpc0gNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBA4gCAagCA7gCksStowbAAgHSAiQ1MThkZTczZC05NjMxLTQ0MjMtYWJhZi1mZjAyYzQ2ZmM5NzDYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=9d0058c91a2b014e&srepoch=1684759059&from_sustainable_property_sr=1&from=searchresults,8.1," L'Hotel Armoni Paris est un hôtel design situé à 17 minutes à pied du palais des congrès de Paris et à 100 mètres de la station de métro Porte de Champerret, qui offre un accès direct au centre-ville de Paris. Il propose une réception ouverte 24h/24, un service de concierge et une connexion Wi-Fi gratuite dans l'ensemble des locaux.
  L'Hotel Armoni Paris est un hôtel design situé à 17 minutes à pied du palais des congrès de Paris et à 100 mètres de la station de métro Porte de Champerret, qui offre un accès direct au centre-ville de Paris. Il propose une réception ouverte 24h/24, un service de concierge et une connexion Wi-Fi gratuite dans l'ensemble des locaux.
",48.88513772,2.2929845
